SEGMENTID,the_geom,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
38912,POINT (-73.94585690506801 40.82474128336544),0,,2,3818,1,1081820,1,05/14/2009 12:00:00 AM +0000,03/04/2015 12:00:00 AM +0000,9,NYPD,,0,MT ZION LUTHERAN CHURCH
9005093,POINT (-73.94275923207816 40.71120151945458),0,,1,3270,1,3330102,3,05/14/2009 12:00:00 AM +0000,03/04/2015 12:00:00 AM +0000,9,NYPD,,3090163,ST JOHN EVANGELIST LUTHERAN CHURCH
23420,POINT (-74.0031279245935 40.68926434193849),0,G,2,1021244,7,0,3,07/24/2013 12:00:00 AM +0000,07/24/2013 12:00:00 AM +0000,6,OTHER,31156501,0,PORT AUTHORITY OF N Y N J PIERS
135281,POINT (-73.83026191082286 40.61894886861624),2919,G,2,1021246,1,0,4,07/24/2013 12:00:00 AM +0000,07/24/2013 12:00:00 AM +0000,4,OTHER,41320001,0,JAMAICA BAY WILDLIFE REFUGE
30698,POINT (-73.96089181834459 40.70422754981811),0,,1,1025769,4,3060116,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3076598,BAIS YAAKOV DKHAL ADAS YEREIM SCHOOL BEDFORD AV
9008297,POINT (-73.99926129908421 40.579958221408525),176,X,1,7615,3,3331081,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572507,3238099,GRAVESEND HOUSES BUILDING 6
9001093,POINT (-74.00457067360625 40.674243569469716),286,X,1,1013273,3,3332226,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182010,3011052,RED HOOK E HOUSES BLDG 9
9001631,POINT (-73.88511437579474 40.657395801524025),219,X,1,8165,3,3324017,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634007,3132472,LINDEN PROJECTS BUILDING 6
9002796,POINT (-73.87295838309588 40.66907655475415),133,X,1,6401,3,3337039,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123811,3130291,CYPRESS HILLS PROJECTS BLDG 9
9005609,POINT (-73.98399532519629 40.59190279037954),236,X,1,14585,3,3322155,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895508,3244727,MARLBORO HOUSES BUILDING 7
9005566,POINT (-73.93680743895911 40.59836711958005),259,X,2,6601,3,3320776,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703205,3254811,NOSTRAND PROJECTS BUILDING 4
9006276,POINT (-73.97870512977437 40.59035475008422),236,X,2,13251,3,3322184,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895526,3244757,MARLBORO PROJECTS BUILDING 25
20327,POINT (-73.9861510410218 40.63254427995722),0,,1,1025730,5,3128816,3,01/14/2015 12:00:00 AM +0000,01/14/2015 12:00:00 AM +0000,2,OTHER,,3169899,BOBOVER YESHIVA BNEI ZION SCHOOL 48 ST
18834,POINT (-73.9951933527909 40.584684571928726),3758,G,1,1025748,1,0,3,01/15/2015 12:00:00 AM +0000,01/15/2015 12:00:00 AM +0000,4,OTHER,31255001,0,DREIER-OFFERMAN PARK
42972,POINT (-73.93952367940794 40.665320526272815),0,,2,1025749,16,3393264,3,01/15/2015 12:00:00 AM +0000,03/02/2015 12:00:00 AM +0000,2,OTHER,,9107934,LUBAVITCHER YESHIVA CROWN HEIGHTS
9009444,POINT (-73.88282587475591 40.64570458458575),0,,1,1025750,17,3339160,3,01/15/2015 12:00:00 AM +0000,01/15/2015 12:00:00 AM +0000,2,OTHER,,3133232,BEER HAGOLAH INSTITUTES SCHOOL
19219,POINT (-73.98301315065981 40.59842637820885),0,,1,1025751,17,3189815,3,01/15/2015 12:00:00 AM +0000,01/15/2015 12:00:00 AM +0000,2,OTHER,,3240978,GESHER YEHUDA SCHOOL
25648,POINT (-73.96247558720667 40.59883372276069),0,,2,1025752,6,3192152,3,01/15/2015 12:00:00 AM +0000,01/15/2015 12:00:00 AM +0000,2,OTHER,,3243500,TORAH ACADEMY OF BROOKLYN
21309,POINT (-73.98649008900034 40.63734226648075),0,,1,1025753,4,3135954,3,01/16/2015 12:00:00 AM +0000,01/16/2015 12:00:00 AM +0000,2,OTHER,,3177843,MOSDOS CHASIDEI SQUARE 43 ST
30859,POINT (-73.95697049852255 40.70135838991626),0,,1,1025754,4,3335318,3,01/16/2015 12:00:00 AM +0000,01/16/2015 12:00:00 AM +0000,2,OTHER,,3077653,MOSDOS CHASIDEI SQUARE HEYWARD ST
127201,POINT (-73.97775857591542 40.624697786057716),0,,1,1025756,4,3129528,3,01/16/2015 12:00:00 AM +0000,01/16/2015 12:00:00 AM +0000,2,OTHER,,3170694,BAIS YAAKOU DCHASIDEI GUR
82867,POINT (-73.83831636637073 40.72297530690914),0,,2,1025757,16,4437364,4,01/20/2015 12:00:00 AM +0000,01/20/2015 12:00:00 AM +0000,2,OTHER,,58906,BNOS MALKA ACADEMY
127235,POINT (-73.99788075222408 40.640068325279366),0,,2,1025759,16,3137077,3,01/20/2015 12:00:00 AM +0000,01/20/2015 12:00:00 AM +0000,2,OTHER,,3179150,YESHIVA KEHLATH YAKOV
148525,POINT (-73.9418481257561 40.61870376650836),0,,2,1025760,5,3210464,3,01/20/2015 12:00:00 AM +0000,01/20/2015 12:00:00 AM +0000,2,OTHER,,3265182,ZVI DOV ROTH ACADEMY OF YESHIVA RAMBAM
90519,POINT (-73.80939174967894 40.7219039384383),0,,1,1025761,4,4147910,4,01/20/2015 12:00:00 AM +0000,01/20/2015 12:00:00 AM +0000,2,OTHER,,162220,YESHIVA KETANA OF QUEENS
30872,POINT (-73.95443547407191 40.69879748296328),0,,2,1025762,4,3329613,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3060160,YASHIVA BNEI SHIMON YISRAEL
25820,POINT (-73.95888656930947 40.59802367918541),0,,1,1025763,6,3199477,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3252310,YESHIVAT OR HATORAH HIGH SCHOOL
39819,POINT (-73.93875334437728 40.59201672456518),0,,1,1025764,4,3203616,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3257143,YESHIVAT OR HATORAH ELEMENTARY SCHOOL
27442,POINT (-73.950555677442 40.62979916168537),0,,2,1025765,16,3206364,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3260355,YESHIVA VYELIPOL
26981,POINT (-73.96269493100834 40.6154229127086),0,,1,1025766,4,3180770,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3229288,BET YAAKOV OROT SARAH SCHOOL
20172,POINT (-73.992611792765 40.62388210863923),0,,1,1025767,4,3132384,3,01/22/2015 12:00:00 AM +0000,01/22/2015 12:00:00 AM +0000,2,OTHER,,3173802,BAIS SARAH SCHOOL
20042,POINT (-73.99362588337002 40.622882335370896),0,,2,1025768,4,3133050,3,01/22/2015 12:00:00 AM +0000,03/03/2015 12:00:00 AM +0000,2,OTHER,,3174550,YALDEINU SCHOOL
113827,POINT (-73.83466904027917 40.718851173686865),0,,2,1025770,4,4052771,4,01/22/2015 12:00:00 AM +0000,01/26/2015 12:00:00 AM +0000,2,OTHER,,59005,SHAAREI ZION OHEL BRACHA SCHOOL
162181,POINT (-73.98993200374525 40.667352476004545),0,,2,3597,1,3023392,3,05/14/2009 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,9,NYPD,,0,HOLY FAMILY RC CHURCH PARK SLOPE
174350,POINT (-73.91319697224458 40.83613901671473),3479,,2,1478,1,0,2,05/14/2009 12:00:00 AM +0000,10/22/2013 12:00:00 AM +0000,4,DPR,,0,DRED SCOTT BIRD SANCTUARY
43633,POINT (-73.92171292880182 40.67574986728589),207,X,2,8309,3,3257063,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403817,3047421,KINGSBOROUGH PROJECTS BLDG 15
21715,POINT (-74.00499440896138 40.67504667630179),286,X,1,1013274,3,3332230,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182009,3011059,RED HOOK E PROJECTS BLDG 8
47561,POINT (-73.89529909491262 40.67179779032382),0,,,11127,4,3083929,3,05/14/2009 12:00:00 AM +0000,10/07/2013 12:00:00 AM +0000,10,DoITT,,3112908,EAST NEW YORK DIAGNOSTIC & TREATMENT CENTER
33958,POINT (-73.99058252014274 40.759905291351174),0,,1,1028871,3,1024997,1,12/05/2016 12:00:00 AM +0000,12/05/2016 12:00:00 AM +0000,3,OTHER,,1023854,DAVENPORT THEATRE
74443,POINT (-73.8918144012881 40.7431765320473),0,,1,4067,1,4030675,4,05/14/2009 12:00:00 AM +0000,03/09/2015 12:00:00 AM +0000,9,NYPD,,34922,ADVENTIST JACKSON HEIGHT
73601,POINT (-73.90598020477299 40.72291221786177),0,,2,11961,6,4060053,4,05/14/2009 12:00:00 AM +0000,03/09/2015 12:00:00 AM +0000,2,EMS,,67328,LUTHER HS
9000454,POINT (-73.94973037274356 40.69630801745725),232,X,2,7358,3,3324239,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35873519,3312879,MARCY PROJECTS BUILDING 18
33909,POINT (-73.98831760685212 40.74864922650581),0,N,1,16193,1,0,1,05/14/2009 12:00:00 AM +0000,10/08/2013 12:00:00 AM +0000,4,DPR,11165501,0,GREELEY SQUARE
159350,POINT (-74.2123339024261 40.507696786589925),0,,,8653,11,0,5,05/14/2009 12:00:00 AM +0000,10/22/2013 12:00:00 AM +0000,6,NOAA,,0,PRINCES BAY RANGE FRONT LIGHT
9008070,POINT (-73.9363493870736 40.59688562520045),259,,1,4277,2,3320779,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,5,DoITT,,0,KINGS BAY YM-YWHA NURSERY ANNEX
161652,POINT (-74.01220565568194 40.64369613481756),0,,1,4482,3,3013917,3,05/14/2009 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,5,DoITT,,3018314,UNITED SENIOR CITIZENS CENTER OF SUNSET PARK
292076,POINT (-73.909370140019 40.91001126654824),1519,X,1,1007580,4,2116937,2,08/17/2011 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,5,OTHER,21370007,0,GOLDFINE PAVILION
195426,POINT (-74.02729945130268 40.60686360110424),3418,X,1,1021267,6,0,3,07/24/2013 12:00:00 AM +0000,10/08/2013 12:00:00 AM +0000,8,OTHER,35244034,0,FT HAMILTON DOUBLEDAY APARTMENTS
195343,POINT (-74.02784539804294 40.60927468821767),3418,X,1,1021268,6,3394492,3,07/24/2013 12:00:00 AM +0000,10/08/2013 12:00:00 AM +0000,8,OTHER,35244014,5152493,FT HAMILTON ACS
119295,POINT (-73.90819007823625 40.91024387324963),1519,X,1,1007904,4,2116936,2,08/22/2011 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,5,OTHER,21370006,9114137,J RESNICK PAVILION
9002040,POINT (-73.91958730076277 40.67040640553063),194,,1,1016808,3,3039448,3,11/05/2012 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,1,OTHER,,9108259,HOWARD AVENUE PARK PLACE BUILDING 7G
9002040,POINT (-73.9196076752481 40.67033709336324),194,,1,1016809,3,3039447,3,11/05/2012 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,1,OTHER,,9108257,HOWARD AVENUE PARK PLACE BUILDING 7H
9002045,POINT (-73.91962012825736 40.670208785890466),194,,1,1016810,3,3348346,3,11/05/2012 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,1,OTHER,,9108255,HOWARD AVENUE PARK PLACE BUILDING 7I
76364,POINT (-73.88381548105669 40.7510480705116),0,,2,15486,3,4437135,4,05/14/2009 12:00:00 AM +0000,03/06/2015 12:00:00 AM +0000,5,DoITT,,40345,BFFY CATHERINE SHERIDAN SENIOR CENTER
82406,POINT (-73.84868720935668 40.72143092991818),0,,2,10547,7,4077468,4,05/14/2009 12:00:00 AM +0000,03/06/2015 12:00:00 AM +0000,2,DoITT,,85770,BRAMSON ORT COLLEGE
21862,POINT (-74.0044454509576 40.67487935651128),286,X,2,1013275,3,3332225,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182008,3011050,RED HOOK E HOUSES BLDG 7
76360,POINT (-73.88441172019797 40.751303568221196),0,,1,11966,4,4437133,4,05/14/2009 12:00:00 AM +0000,03/06/2015 12:00:00 AM +0000,2,EMS,,40344,ST JOAN ARC SCHL
103331,POINT (-73.7090816770281 40.75200537413559),418,,1,19508,4,4463084,4,05/14/2009 12:00:00 AM +0000,03/06/2015 12:00:00 AM +0000,10,EMS,,9207058,RONALD MACDONA HOU
21708,POINT (-74.00548217741003 40.675864136428096),286,X,1,1013269,3,3332216,3,06/07/2012 12:00:00 AM +0000,11/08/2012 12:00:00 AM +0000,1,OTHER,31182014,3011036,RED HOOK E HOUSES BLDG 13
9001302,POINT (-74.00601835652607 40.676751691181806),286,X,1,1013270,3,3332069,3,06/07/2012 12:00:00 AM +0000,11/08/2012 12:00:00 AM +0000,1,OTHER,31182013,3011034,RED HOOK E PROJECTS BLDG 12
9001080,POINT (-74.00515601255738 40.67651795631879),286,X,2,1013271,3,3332227,3,06/07/2012 12:00:00 AM +0000,11/08/2012 12:00:00 AM +0000,1,OTHER,31182012,5127466,RED HOOK E PROJECTS BLDG 11
21713,POINT (-74.00529539169794 40.67438172803921),286,X,1,1013272,3,3398223,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182011,3011060,RED HOOK E HOUSES BLDG 10
9001361,POINT (-73.9548866823541 40.816309603154245),228,X,1,12931,3,1084127,1,05/14/2009 12:00:00 AM +0000,02/14/2013 12:00:00 AM +0000,1,DCP,12576004,1050932,MANHATTANVILLE HOUSES BUILDING 3
9000999,POINT (-73.94114858153722 40.787591195815196),149,X,1,8703,3,1083936,1,05/14/2009 12:00:00 AM +0000,02/11/2013 12:00:00 AM +0000,1,DCP,11990004,1042560,EAST RIVER HOUSES BUILDING 2
162207,POINT (-73.9882644990307 40.67041117148188),0,,1,1029628,1,3022079,3,04/20/2017 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,9,OTHER,,0,ST THOMAS AQUINAS CHURCH PARK SLOPE
37321,POINT (-73.9719736389245 40.78914939036397),0,,2,1029629,12,0,1,04/20/2017 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,4,OTHER,,0,WEST SIDE COMMUNITY GARDEN
57468,POINT (-73.799004289506 40.70786786430925),0,,2,15644,4,4209032,4,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,2,DoITT,,232253,JAMAICA SDA ELEMENTARY SCHOOL
41985,POINT (-73.93397585955978 40.65381263231814),0,,1,14690,4,3108481,3,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,2,DoITT,,3145852,BATALLION CHRISTIAN ACADEMY
9007723,POINT (-73.92032817176776 40.667353462493374),193,G,2,7936,3,0,3,05/14/2009 12:00:00 AM +0000,10/12/2012 12:00:00 AM +0000,1,NYCHA,31191501,0,HOWARD AVENUE HOUSES
269899,POINT (-73.97824593462323 40.765051397294464),0,,2,2724,4,1023724,1,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,7,NYPD,,1023267,SALISBURY HOTL
9005404,POINT (-74.09656669428873 40.642427476328834),113,G,2,12439,3,0,5,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,NYCHA,52181001,0,CASSIDY LAFAYETTE HOUSES
29927,POINT (-73.97881295954744 40.69383817316411),199,X,2,19683,3,3335228,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175502,3073609,INGERSOLL HOUSES BUILDING 16
115100,POINT (-73.9805912627059 40.69384214895298),199,X,2,19692,3,3257039,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175511,3073921,INGERSOLL HOUSES BUILDING 25
57468,POINT (-73.7990858896477 40.707929058143556),0,,2,4048,1,4209032,4,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,9,EMS,,232253,ADVENTIST JAMAICA CHURCH
28938,POINT (-73.9782874278674 40.67998666991003),0,,2,11438,16,3018820,3,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,2,DoITT,,3024021,PARK SLOPE CHRISTIAN ACADEMY
38480,POINT (-73.95554064785298 40.80604494512162),0,,1,1029630,10,1059072,1,04/20/2017 12:00:00 AM +0000,04/20/2017 12:00:00 AM +0000,4,OTHER,,5177244,JCC HARLEM
269899,POINT (-73.97849521559333 40.76515260937006),0,,2,4161,1,1023724,1,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,9,NYPD,,1023267,CALVARY BAPTIST CHURCH
166542,POINT (-73.94611164522583 40.80619081154467),0,,1,3832,1,1053452,1,05/14/2009 12:00:00 AM +0000,03/13/2015 12:00:00 AM +0000,9,NYPD,,1043181,GREATER BETHEL AME CHURCH
80092,POINT (-73.89448341942273 40.87275025723661),398,G,2,14432,7,0,2,05/14/2009 12:00:00 AM +0000,04/28/2017 12:00:00 AM +0000,2,DCP,24580001,0,H H LEHMAN COLLEGE
9003315,POINT (-73.93679204034689 40.594658652758774),259,X,1,7646,3,3345789,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703215,3255988,NOSTRAND HOUSES BUILDING 14
9002261,POINT (-73.91440248416342 40.67041234882425),168,X,2,6501,3,3080727,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34327002,3107266,MARCUS GARVEY HOUSES BLDG 1
9001877,POINT (-73.92844375720378 40.672022126505084),267,X,2,6442,3,3036565,3,05/14/2009 12:00:00 AM +0000,10/22/2012 12:00:00 AM +0000,1,DCP,36935004,3044871,PARK ROCK REHAB BUILDING 3
9008127,POINT (-73.86392025663827 40.668715729787294),272,X,2,8325,3,3326996,3,05/14/2009 12:00:00 AM +0000,10/23/2012 12:00:00 AM +0000,1,DCP,37078006,3134014,PINK HOUSES BUILDING 5
9009225,POINT (-73.92039376728586 40.63626751261027),171,X,2,8147,3,3331003,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444017,3279926,GLENWOOD PROJECTS BUILDING 15
173025,POINT (-73.94265579825321 40.80934622254144),0,,2,6669,1,0,1,05/14/2009 12:00:00 AM +0000,10/03/2012 12:00:00 AM +0000,4,DPR,,0,UNITY PARK
43501,POINT (-73.92471982799988 40.67567117047507),207,G,1,12765,3,0,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,NYCHA,35403801,0,KINGSBOROUGH PROJECTS COMPLEX
43397,POINT (-73.92646670573497 40.67520981922501),207,X,1,14610,3,3324603,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403805,3320730,KINGSBOROUGH HOUSES BLDG 4
9005676,POINT (-73.92094821536935 40.63367091568521),171,X,1,8517,3,3331011,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444009,5137841,GLENWOOD HOUSES BUILDING 8
9008270,POINT (-73.99902119595428 40.578401071580174),176,X,1,6425,3,3331093,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572514,3238109,GRAVESEND PROJECTS BUILDING 12
9002283,POINT (-73.90440212540095 40.66908421618741),222,X,1,18536,3,3084013,3,05/14/2009 12:00:00 AM +0000,10/17/2012 12:00:00 AM +0000,1,DCP,35754005,3113036,LOW PROJECTS BUILDING 4
9001648,POINT (-73.8872082221301 40.65743548892709),219,X,2,8697,3,3324019,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634002,3132474,LINDEN HOUSES BUILDING 1
168895,POINT (-73.87092438987374 40.669343907127974),133,X,2,12603,3,3337055,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123814,3130297,CYPRESS HILLS PROJECTS BLDG 12
9001873,POINT (-73.92882795989307 40.67203989092083),267,X,2,14716,3,3036563,3,05/14/2009 12:00:00 AM +0000,10/22/2012 12:00:00 AM +0000,1,DCP,36935002,3044869,PARK ROCK REHAB BUILDING 1
9005563,POINT (-73.93607083021297 40.59836879925224),259,X,2,6760,3,3320777,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703206,3254812,NOSTRAND HOUSES BUILDING 5
9001639,POINT (-73.88348823331586 40.65711575262243),219,X,2,7295,3,3337069,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634014,3132651,LINDEN PROJECTS BUILDING 12
9003322,POINT (-73.93554956674456 40.595609165626755),259,X,2,14271,3,3345792,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703212,3317285,NOSTRAND PROJECTS BUILDING 11
9004955,POINT (-73.98884846474569 40.68461615212502),173,X,1,8158,3,3323301,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471004,3007731,GOWANUS PROJECTS BUILDING 3
23449,POINT (-74.00343426314076 40.707303865318785),2039,X,2,18583,1,1082009,1,05/14/2009 12:00:00 AM +0000,09/28/2012 12:00:00 AM +0000,3,DCP,13063010,1001194,MARITIME CRAFTS CENTER
9001934,POINT (-73.99019074205339 40.57223752846944),0,,1,12843,4,3189635,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,5,EMS,,3240736,SEACREST HEALTH CARE CENTER
9001636,POINT (-73.88404087891976 40.65688875879231),219,X,2,8558,3,3337068,3,05/14/2009 12:00:00 AM +0000,10/16/2012 12:00:00 AM +0000,1,DCP,35634013,3132650,LINDEN HOUSES BUILDING 11
21719,POINT (-74.00493315592271 40.67557970820728),286,X,1,1013276,3,3332228,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182007,3313691,RED HOOK E MANAGEMENT OFFICE
21864,POINT (-74.0041258749013 40.67553667781759),286,X,2,1013277,3,3332224,3,06/07/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182006,9213660,RED HOOK E PROJECTS BLDG 5
161911,POINT (-74.00363728370534 40.674684637722265),286,X,2,1013304,3,3332217,3,06/08/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182005,3011037,RED HOOK E HOUSES BLDG 4
9006816,POINT (-74.00269856732022 40.67439169937722),286,X,2,1013305,3,3332220,3,06/08/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182004,3011042,RED HOOK E PROJECTS BLDG 3
161911,POINT (-74.0033193368292 40.675319902392985),286,X,1,1013306,3,3332218,3,06/08/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182003,3011038,RED HOOK E PROJECTS BLDG 2
9006787,POINT (-74.00234774077728 40.67508338432925),286,X,2,1013307,3,3332219,3,06/08/2012 12:00:00 AM +0000,11/07/2012 12:00:00 AM +0000,1,OTHER,31182002,3011040,RED HOOK E HOUSES BLDG 1
9006349,POINT (-74.0023947224934 40.675746770150724),286,X,2,1013308,3,3339411,3,06/08/2012 12:00:00 AM +0000,11/08/2012 12:00:00 AM +0000,1,OTHER,31182016,3011063,RED HOOK E HOUSES COMMUNITY CNTR
9001302,POINT (-74.00629023121014 40.67697796689278),286,X,1,1013309,3,3334251,3,06/08/2012 12:00:00 AM +0000,08/10/2012 12:00:00 AM +0000,1,OTHER,31182019,3011062,RED HOOK E PROJECTS BLDG 29
9001591,POINT (-73.93707932783263 40.811234851012145),218,X,1,12418,3,1081114,1,05/14/2009 12:00:00 AM +0000,02/13/2013 12:00:00 AM +0000,1,DCP,11562010,1044369,ABRAHAM LINCOLN HOUSES BLDG 9
29930,POINT (-73.97864144905284 40.69576532776858),199,X,1,19688,3,3345032,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175507,3073624,INGERSOLL PROJECTS BUILDING 21
9003320,POINT (-73.93610668767998 40.59478125881865),259,X,1,12788,3,3345793,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,36703214,3255991,NOSTRAND PROJECTS BUILDING 13
43509,POINT (-73.9224063095009 40.67512147156658),207,X,1,7644,3,3324599,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,35403816,3043759,KINGSBOROUGH HOUSES BLDG 14
9002349,POINT (-73.90843454228147 40.66791059666693),195,G,1,17166,3,0,3,05/14/2009 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,NYCHA,35142001,0,L HUGHES PROJECTS
9005574,POINT (-74.00033536199166 40.58058934945353),176,X,1,7124,3,3331086,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34572505,3238104,GRAVESEND HOUSES BUILDING 4
9000826,POINT (-73.98035055241144 40.59171935818391),236,X,1,13216,3,3322169,3,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,1,DCP,35895518,3244748,MARLBORO HOUSES BUILDING 17
9005678,POINT (-73.92238918928992 40.634572402172346),171,X,1,13688,3,3331002,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444003,5137827,GLENWOOD PROJECTS BUILDING 2
9002990,POINT (-73.87312107106597 40.67136879255595),133,X,2,6494,3,3337026,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,33123806,3130287,CYPRESS HILLS HOUSES BLDG 5
22696,POINT (-73.98713517135651 40.684407270837916),173,X,2,8347,3,3323296,3,05/14/2009 12:00:00 AM +0000,10/11/2012 12:00:00 AM +0000,1,DCP,34471003,3007724,GOWANUS HOUSES BUILDING 2
9016260,POINT (-74.007756853729 40.660531114229755),0,N,2,6129,5,0,3,05/14/2009 12:00:00 AM +0000,12/27/2013 12:00:00 AM +0000,12,NOAA,34468401,0,GOWANUS BAY
45942,POINT (-73.90497608644165 40.61357964179324),0,N,2,6160,5,0,3,05/14/2009 12:00:00 AM +0000,12/27/2013 12:00:00 AM +0000,12,NOAA,30018501,0,EAST MILL BASIN
178414,POINT (-73.86675939237954 40.87703736493424),0,N,2,16043,1,0,2,05/14/2009 12:00:00 AM +0000,10/19/2012 12:00:00 AM +0000,4,DPR,21238001,0,WILLIAMSBRIDGE SQUARE
24613,POINT (-73.98083672775215 40.695702935375444),199,X,1,19702,3,3257046,3,09/15/2008 12:00:00 AM +0000,10/15/2012 12:00:00 AM +0000,1,DCP,31175521,3073932,R INGERSOLL HOUSES BUILDING 35
9008090,POINT (-73.92111937184066 40.63612891887946),171,X,2,12605,3,3331009,3,05/14/2009 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,1,DCP,34444013,3279932,GLENWOOD HOUSES BUILDING 11
9003159,POINT (-73.86375113118774 40.667976999241425),272,X,1,8566,3,3326998,3,05/14/2009 12:00:00 AM +0000,10/23/2012 12:00:00 AM +0000,1,DCP,37078012,3134016,PINK PROJECTS BUILDING 11
